"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"1052","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,7,5,162,91,72,19
"1053","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,7,5,162,188,127,61
"1054","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,3,2,165,140,72,0
"1055","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,0,0,167,326,109,3
"1056","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,720,158,19
"1057","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,6,4,163,83,67,16
"1058","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,10,7,160,167,109,58
"1059","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,9,8,159,288,158,130
"1060","bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,351,109,9
"1061","bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,4,4,163,619,139,21
"1062","bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1129,167,77
"1063","bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,7,5,162,128,89,39
"1064","bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,7,6,161,232,134,98
"1065","bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,15,10,157,321,167,154
"1066","bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,2,2,165,499,131,4
"1067","bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,915,162,40
"1068","bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1280,166,136
"1069","bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,1,1,166,210,132,78
"1070","bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,6,5,162,306,162,144
"1071","bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,7,5,162,334,167,167
"1072","bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,727,155,21
"1073","bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,3,3,164,1177,167,97
"1074","bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,1,1,166,1333,167,165
"1075","bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,12,7,160,223,137,86
"1076","bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,11,9,158,324,166,158
"1077","bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,10,6,161,334,167,167
"1078","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,920,162,43
"1079","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,3,2,165,1292,167,139
"1080","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,0,0,167,1336,167,167
"1081","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,17,3,164,7,5,2
"1082","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,1,1,166,6,3,3
"1083","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,21,8,159,1,1,0
"1084","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,4,3,164,24,7,2
"1085","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,2,2,165,11,3,0
"1086","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,2,1,166,24,9,1
"1087","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,23,4,163,4,3,1
"1088","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,6,2,165,2,1,1
"1089","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,11,6,161,14,8,6
"1090","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,4,2,165,70,11,5
"1091","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,4,3,164,54,15,3
"1092","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,4,4,163,61,14,4
"1093","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,15,5,162,12,8,4
"1094","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,18,7,160,21,15,6
"1095","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,16,6,161,28,19,9
"1096","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,10,6,161,54,12,3
"1097","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,4,3,164,101,23,4
"1098","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,7,4,163,149,33,9
"1099","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,6,1,166,27,17,10
"1100","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,13,5,162,61,38,23
"1101","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,13,5,162,104,65,39
"1102","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,3,2,165,81,25,1
"1103","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,4,2,165,157,37,6
"1104","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,5,3,164,482,85,32
"1105","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,15,5,162,65,42,23
"1106","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,15,6,161,119,72,47
"1107","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,10,5,162,218,119,99
"1108","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,4,3,164,188,42,11
"1109","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,5,4,163,401,73,27
"1110","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,3,3,164,862,138,71
"1111","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,17,4,163,127,72,55
"1112","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,30,8,159,200,109,91
"1113","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,21,8,159,290,150,140
"1114","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,0,0,167,386,72,24
"1115","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,3,2,165,740,122,65
"1116","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,6,4,163,1193,160,129
"1117","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,15,4,163,166,94,72
"1118","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,6,2,165,266,141,125
"1119","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,8,3,164,322,163,159
"1120","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,2,1,166,676,112,54
"1121","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,3,2,165,1099,157,111
"1122","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,5,5,162,1281,165,155
"1123","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,26,5,162,212,122,90
"1124","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,20,6,161,304,157,147
"1125","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,18,6,161,334,167,167
"1126","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,5,5,162,788,121,71
"1127","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,4,3,164,1210,160,137
"1128","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,4,3,164,1336,167,167
"1129","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,16,5,162,271,141,130
"1130","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,17,5,162,331,166,165
"1131","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,22,5,162,334,167,167
"1132","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,6,5,162,1123,154,114
"1133","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,6,4,163,1292,165,156
"1134","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,7,5,162,1336,167,167
"1135","bt","glm",167,25,0.1,8,2,0.001,0,0,0,10,10,157,1,1,0
"1136","bt","glm",167,50,0.1,8,2,0.001,0,0,0,3,3,164,2,2,0
"1137","bt","glm",167,100,0.1,8,2,0.001,0,0,0,7,7,160,3,3,0
"1138","bt","glm",167,25,0.1,2,8,0.001,0,0,0,2,2,165,8,8,0
"1139","bt","glm",167,50,0.1,2,8,0.001,0,0,0,0,0,167,5,5,0
"1140","bt","glm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,8,7,0
"1141","bt","glm",167,25,0.1,8,2,0.025,0,0,0,5,5,162,1,1,0
"1142","bt","glm",167,50,0.1,8,2,0.025,0,0,0,4,4,163,5,5,0
"1143","bt","glm",167,100,0.1,8,2,0.025,0,0,0,8,8,159,7,7,0
"1144","bt","glm",167,25,0.1,2,8,0.025,0,0,0,0,0,167,12,12,0
"1145","bt","glm",167,50,0.1,2,8,0.025,0,0,0,2,2,165,9,9,0
"1146","bt","glm",167,100,0.1,2,8,0.025,0,0,0,0,0,167,29,26,0
"1147","bt","glm",167,25,0.1,8,2,0.05,0,0,0,8,8,159,7,7,0
"1148","bt","glm",167,50,0.1,8,2,0.05,0,0,0,6,6,161,13,13,0
"1149","bt","glm",167,100,0.1,8,2,0.05,0,0,0,7,7,160,23,23,0
"1150","bt","glm",167,25,0.1,2,8,0.05,0,0,0,0,0,167,37,34,0
"1151","bt","glm",167,50,0.1,2,8,0.05,0,0,0,3,3,164,55,46,0
"1152","bt","glm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,102,81,0
"1153","bt","glm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,28,28,0
"1154","bt","glm",167,50,0.1,8,2,0.075,0,0,0,6,6,161,36,33,3
"1155","bt","glm",167,100,0.1,8,2,0.075,0,0,0,5,5,162,82,72,10
"1156","bt","glm",167,25,0.1,2,8,0.075,0,0,0,2,2,165,73,59,0
"1157","bt","glm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,141,102,0
"1158","bt","glm",167,100,0.1,2,8,0.075,0,0,0,4,4,163,305,146,0
"1159","bt","glm",167,25,0.1,8,2,0.1,0,0,0,5,5,162,37,34,3
"1160","bt","glm",167,50,0.1,8,2,0.1,0,0,0,7,7,160,95,82,13
"1161","bt","glm",167,100,0.1,8,2,0.1,0,0,0,10,10,157,189,139,50
"1162","bt","glm",167,25,0.1,2,8,0.1,0,0,0,1,1,166,153,100,0
"1163","bt","glm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,302,145,0
"1164","bt","glm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,690,167,2
"1165","bt","glm",167,25,0.1,8,2,0.125,0,0,0,10,10,157,76,70,6
"1166","bt","glm",167,50,0.1,8,2,0.125,0,0,0,6,6,161,169,126,43
"1167","bt","glm",167,100,0.1,8,2,0.125,0,0,0,8,8,159,286,163,123
"1168","bt","glm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,283,137,0
"1169","bt","glm",167,50,0.1,2,8,0.125,0,0,0,0,0,167,591,165,0
"1170","bt","glm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1083,167,39
"1171","bt","glm",167,25,0.1,8,2,0.15,0,0,0,6,6,161,136,105,31
"1172","bt","glm",167,50,0.1,8,2,0.15,0,0,0,10,10,157,234,156,78
"1173","bt","glm",167,100,0.1,8,2,0.15,0,0,0,3,3,164,324,167,157
"1174","bt","glm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,459,162,0
"1175","bt","glm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,920,167,11
"1176","bt","glm",167,100,0.1,2,8,0.15,0,0,0,2,2,165,1282,167,120
"1177","bt","glm",167,25,0.1,8,2,0.175,0,0,0,4,4,163,188,133,55
"1178","bt","glm",167,50,0.1,8,2,0.175,0,0,0,6,6,161,300,165,135
"1179","bt","glm",167,100,0.1,8,2,0.175,0,0,0,6,6,161,334,167,167
"1180","bt","glm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,679,167,0
"1181","bt","glm",167,50,0.1,2,8,0.175,0,0,0,0,0,167,1130,167,36
"1182","bt","glm",167,100,0.1,2,8,0.175,0,0,0,3,3,164,1327,167,158
"1183","bt","glm",167,25,0.1,8,2,0.2,0,0,0,6,6,161,260,159,101
"1184","bt","glm",167,50,0.1,8,2,0.2,0,0,0,7,7,160,317,167,150
"1185","bt","glm",167,100,0.1,8,2,0.2,0,0,0,10,10,157,334,167,167
"1186","bt","glm",167,25,0.1,2,8,0.2,0,0,0,0,0,167,931,167,7
"1187","bt","glm",167,50,0.1,2,8,0.2,0,0,0,2,2,165,1288,167,126
"1188","bt","glm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1336,167,167
"1189","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,11,9,158,1,1,0
"1190","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,11,6,161,1,1,0
"1191","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,10,9,158,0,0,0
"1192","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,0,0,167,8,6,0
"1193","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,9,7,0
"1194","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,10,8,0
"1195","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,6,5,162,5,4,1
"1196","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,6,6,161,9,9,0
"1197","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,2,2,165,6,5,1
"1198","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,3,3,164,28,18,0
"1199","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,13,11,0
"1200","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,1,1,166,23,14,0
"1201","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,3,3,164,12,12,0
"1202","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,8,6,161,17,16,1
"1203","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,4,4,163,23,19,4
"1204","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,0,0,167,50,29,0
"1205","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,4,4,163,61,36,0
"1206","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,99,52,0
"1207","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,11,6,161,27,22,5
"1208","bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,10,7,160,52,41,11
"1209","bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,5,3,164,76,58,18
"1210","bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,2,2,165,109,49,0
"1211","bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,1,1,166,139,69,1
"1212","bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,6,6,161,289,98,3
"1213","bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,11,9,158,57,47,10
"1214","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,9,6,161,85,64,21
"1215","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,4,4,163,187,120,67
"1216","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,143,62,0
"1217","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,334,110,3
"1218","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,2,2,165,709,148,19
"1219","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,9,7,160,80,61,19
"1220","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,4,4,163,172,111,61
"1221","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,5,4,163,270,150,120
"1222","bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,4,4,163,294,102,3
"1223","bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,1,1,166,524,136,7
"1224","bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,0,0,167,1083,165,74
"1225","bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,4,4,163,128,94,34
"1226","bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,5,5,162,229,143,86
"1227","bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,9,7,160,326,167,159
"1228","bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,2,1,166,479,130,5
"1229","bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,922,162,44
"1230","bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,0,0,167,1294,167,144
"1231","bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,6,5,162,207,132,75
"1232","bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,11,8,159,300,164,136
"1233","bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,6,6,161,333,167,166
"1234","bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,761,155,29
"1235","bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1149,167,86
"1236","bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,3,3,164,1336,167,167
"1237","bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,14,9,158,258,150,108
"1238","bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,10,8,159,320,166,154
"1239","bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,4,3,164,334,167,167
"1240","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,3,3,164,1026,162,66
"1241","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1305,167,143
"1242","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,5,5,162,1336,167,167
"1243","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,13,5,162,3,2,1
"1244","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,12,4,163,3,2,1
"1245","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,20,10,157,0,0,0
"1246","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,11,8,159,41,9,1
"1247","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,6,4,163,30,6,1
"1248","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,1,1,166,27,9,0
"1249","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,22,6,161,10,6,4
"1250","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,6,3,164,12,9,3
"1251","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,10,5,162,15,12,3
"1252","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,0,0,167,61,15,3
"1253","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,0,0,167,19,5,1
"1254","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,7,6,161,50,12,4
"1255","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,15,7,160,17,11,6
"1256","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,17,7,160,32,20,12
"1257","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,5,3,164,43,27,16
"1258","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,5,4,163,81,19,2
"1259","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,5,3,164,67,21,3
"1260","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,7,5,162,140,29,6
"1261","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,26,5,162,38,23,15
"1262","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,8,3,164,42,26,16
"1263","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,20,5,162,104,66,38
"1264","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,8,6,161,129,30,5
"1265","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,2,1,166,244,50,15
"1266","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,4,3,164,379,72,25
"1267","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,3,2,165,71,43,28
"1268","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,7,6,161,99,57,42
"1269","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,22,7,160,199,114,85
"1270","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,1,1,166,263,52,16
"1271","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,5,3,164,442,83,32
"1272","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,5,4,163,849,128,69
"1273","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,11,4,163,110,64,46
"1274","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,13,7,160,185,108,77
"1275","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,19,6,161,285,149,136
"1276","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,3,3,164,412,81,24
"1277","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,4,3,164,725,119,61
"1278","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,2,1,166,1173,157,128
"1279","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,13,6,161,165,94,71
"1280","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,23,6,161,272,142,130
"1281","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,10,2,165,323,165,158
"1282","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,2,1,166,641,113,48
"1283","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,0,0,167,1055,149,99
"1284","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,2,2,165,1324,166,163
"1285","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,5,2,165,218,121,97
"1286","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,10,4,163,320,164,156
"1287","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,10,3,164,334,167,167
"1288","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,0,0,167,827,133,70
"1289","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,5,3,164,1231,162,141
"1290","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,0,0,167,1334,167,166
"1291","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,19,6,161,253,134,119
"1292","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,6,4,163,322,164,158
"1293","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,4,3,164,332,166,166
"1294","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,3,3,164,1095,154,106
"1295","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,2,2,165,1304,166,157
"1296","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,3,2,165,1336,167,167
"1297","bt","glm",167,25,0.1,8,2,0.001,0,0,0,6,6,161,2,2,0
"1298","bt","glm",167,50,0.1,8,2,0.001,0,0,0,8,8,159,1,1,0
"1299","bt","glm",167,100,0.1,8,2,0.001,0,0,0,8,8,159,1,1,0
"1300","bt","glm",167,25,0.1,2,8,0.001,0,0,0,0,0,167,4,4,0
"1301","bt","glm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,6,6,0
"1302","bt","glm",167,100,0.1,2,8,0.001,0,0,0,3,3,164,8,7,0
"1303","bt","glm",167,25,0.1,8,2,0.025,0,0,0,5,4,163,3,3,0
"1304","bt","glm",167,50,0.1,8,2,0.025,0,0,0,11,11,156,2,2,0
"1305","bt","glm",167,100,0.1,8,2,0.025,0,0,0,9,9,158,3,3,0
"1306","bt","glm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,13,12,0
"1307","bt","glm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,25,25,0
"1308","bt","glm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,16,16,0
"1309","bt","glm",167,25,0.1,8,2,0.05,0,0,0,8,6,161,11,11,0
"1310","bt","glm",167,50,0.1,8,2,0.05,0,0,0,6,6,161,13,12,1
"1311","bt","glm",167,100,0.1,8,2,0.05,0,0,0,3,3,164,19,17,2
"1312","bt","glm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,37,34,0
"1313","bt","glm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,63,51,0
"1314","bt","glm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,101,85,0
"1315","bt","glm",167,25,0.1,8,2,0.075,0,0,0,6,6,161,20,19,1
"1316","bt","glm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,35,32,3
"1317","bt","glm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,87,74,13
"1318","bt","glm",167,25,0.1,2,8,0.075,0,0,0,2,2,165,61,57,0
"1319","bt","glm",167,50,0.1,2,8,0.075,0,0,0,3,3,164,141,99,0
"1320","bt","glm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,312,150,0
"1321","bt","glm",167,25,0.1,8,2,0.1,0,0,0,4,4,163,40,37,3
"1322","bt","glm",167,50,0.1,8,2,0.1,0,0,0,6,6,161,77,67,10
"1323","bt","glm",167,100,0.1,8,2,0.1,0,0,0,4,4,163,173,128,45
"1324","bt","glm",167,25,0.1,2,8,0.1,0,0,0,4,4,163,140,100,0
"1325","bt","glm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,301,144,0
"1326","bt","glm",167,100,0.1,2,8,0.1,0,0,0,3,3,164,668,167,0
"1327","bt","glm",167,25,0.1,8,2,0.125,0,0,0,9,9,158,83,70,13
"1328","bt","glm",167,50,0.1,8,2,0.125,0,0,0,10,10,157,149,115,34
"1329","bt","glm",167,100,0.1,8,2,0.125,0,0,0,13,13,154,272,162,110
"1330","bt","glm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,268,141,0
"1331","bt","glm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,614,166,0
"1332","bt","glm",167,100,0.1,2,8,0.125,0,0,0,0,0,167,1081,167,33
"1333","bt","glm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,128,102,26
"1334","bt","glm",167,50,0.1,8,2,0.15,0,0,0,5,5,162,241,155,86
"1335","bt","glm",167,100,0.1,8,2,0.15,0,0,0,3,3,164,319,166,153
"1336","bt","glm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,461,164,1
"1337","bt","glm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,908,167,12
"1338","bt","glm",167,100,0.1,2,8,0.15,0,0,0,1,1,166,1287,167,125
"1339","bt","glm",167,25,0.1,8,2,0.175,0,0,0,3,3,164,194,134,60
"1340","bt","glm",167,50,0.1,8,2,0.175,0,0,0,2,2,165,291,165,126
"1341","bt","glm",167,100,0.1,8,2,0.175,0,0,0,9,9,158,334,167,167
"1342","bt","glm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,661,167,1
"1343","bt","glm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1166,167,52
"1344","bt","glm",167,100,0.1,2,8,0.175,0,0,0,0,0,167,1330,167,161
"1345","bt","glm",167,25,0.1,8,2,0.2,0,0,0,3,3,164,260,158,102
"1346","bt","glm",167,50,0.1,8,2,0.2,0,0,0,8,8,159,328,167,161
"1347","bt","glm",167,100,0.1,8,2,0.2,0,0,0,11,11,156,334,167,167
"1348","bt","glm",167,25,0.1,2,8,0.2,0,0,0,4,4,163,912,167,8
"1349","bt","glm",167,50,0.1,2,8,0.2,0,0,0,2,2,165,1278,167,117
"1350","bt","glm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"1351","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,13,12,155,6,6,0
"1352","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,12,10,157,7,5,2
"1353","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,4,4,163,2,2,0
"1354","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,7,7,0
"1355","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,9,5,0
"1356","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,3,3,164,6,6,0
"1357","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,10,10,157,1,1,0
